Provider,PotentialFraud,Inpatient_NumClaims,Inpatient_NumBeneficiaries,Inpatient_AvgClaimsPerBeneficiary,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_MinReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_NumUniquePhysicians,Inpatient_UniqueDiagnoses,Inpatient_UniqueProcedures,Inpatient_AvgLOS,Inpatient_TotalLOS,Inpatient_MaxLOS,Inpatient_AvgClaimDuration,Outpatient_NumClaims,Outpatient_NumBeneficiaries,Outpatient_AvgClaimsPerBeneficiary,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_MinReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_NumUniquePhysicians,Outpatient_UniqueDiagnoses,Outpatient_UniqueProcedures,Outpatient_AvgClaimDuration,Age_mean_Inp,Age_std_Inp,Age_min_Inp,Age_max_Inp,Gender_mean_Inp,ChronicConditionsCount_mean_Inp,ChronicConditionsCount_max_Inp,ChronicConditionsCount_sum_Inp,IsDeceased_sum_Inp,HasRenalDisease_sum_Inp,Age_mean_Out,Age_std_Out,Age_min_Out,Age_max_Out,Gender_mean_Out,ChronicConditionsCount_mean_Out,ChronicConditionsCount_max_Out,ChronicConditionsCount_sum_Out,IsDeceased_sum_Out,HasRenalDisease_sum_Out
PRV53867,No,9.0,9.0,1.0,90000.0,10000.0,10246.950765959598,34000.0,2000.0,9612.0,1068.0,10.0,63.0,3.0,7.0,63.0,19.0,7.0,4.0,4.0,1.0,3270.0,817.5,1588.340328770884,3200.0,20.0,0.0,0.0,7.0,14.0,0.0,0.25,73.32420716404289,11.396535999757752,49.16632443531827,85.91649555099247,1.6666666666666667,16.333333333333332,20.0,147.0,1.0,4.0,71.66803559206024,20.267699749601046,50.42026009582478,99.24982888432581,1.75,17.5,20.0,70.0,0.0,1.0
PRV53128,No,1.0,1.0,1.0,6000.0,6000.0,0.0,6000.0,6000.0,0.0,0.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,32.0,18.0,1.7777777777777777,18220.0,569.375,917.914668533888,3300.0,0.0,260.0,8.125,17.0,78.0,0.0,1.28125,72.41889117043121,0.0,72.41889117043121,72.41889117043121,1.0,14.0,14.0,14.0,0.0,1.0,68.05544147843942,11.113766912180004,48.75290896646133,90.7542778918549,1.59375,16.3125,22.0,522.0,1.0,6.0
PRV52025,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,117.0,1.017094017094017,35190.0,295.7142857142857,628.0769296351775,3300.0,0.0,290.0,2.436974789915966,78.0,218.0,0.0,0.8739495798319328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73965109657827,13.109436454067716,28.752908966461327,98.91581108829568,1.5210084033613445,17.34453781512605,22.0,2064.0,2.0,22.0
PRV52029,No,11.0,11.0,1.0,125000.0,11363.636363636364,10239.850851186528,35000.0,4000.0,11748.0,1068.0,20.0,68.0,9.0,4.454545454545454,49.0,11.0,4.454545454545454,157.0,148.0,1.0608108108108107,41610.0,265.03184713375794,542.4725258360564,3300.0,0.0,400.0,2.5477707006369426,116.0,274.0,0.0,1.4331210191082802,77.73629519009395,15.429394732064381,53.16632443531827,99.58658453114305,1.4545454545454546,16.727272727272727,20.0,184.0,0.0,4.0,74.05480061209275,12.598840465663114,30.33538672142368,99.16769336071184,1.5031847133757963,17.38216560509554,22.0,2729.0,3.0,32.0
PRV52176,No,21.0,21.0,1.0,312000.0,14857.142857142857,13293.929871507951,44000.0,2000.0,22428.0,1068.0,10.0,122.0,21.0,4.476190476190476,94.0,16.0,4.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9648642482318,8.73695710458872,60.99931553730322,98.25051334702259,1.7142857142857142,17.19047619047619,22.0,361.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV57284,Yes,19.0,19.0,1.0,160000.0,8421.052631578947,5378.10158031504,19000.0,0.0,20292.0,1068.0,7.0,115.0,15.0,4.7368421052631575,90.0,28.0,4.7368421052631575,4.0,4.0,1.0,1570.0,392.5,257.3421846491554,600.0,70.0,0.0,0.0,7.0,21.0,0.0,0.75,68.17219640476962,14.781143706419973,34.42026009582478,83.75359342915812,1.3157894736842106,16.68421052631579,21.0,317.0,1.0,5.0,66.77207392197126,20.083354673150087,38.502395619438744,83.00068446269678,1.75,16.25,19.0,65.0,0.0,0.0
PRV54881,No,33.0,33.0,1.0,290700.0,8809.09090909091,7305.150735797809,35000.0,0.0,35244.0,1068.0,2.0,156.0,16.0,5.696969696969697,188.0,17.0,5.696969696969697,6.0,6.0,1.0,3810.0,635.0,795.0786124654593,2200.0,10.0,0.0,0.0,13.0,18.0,0.0,4.666666666666667,73.51826270922781,15.49584850656693,30.420260095824776,96.75290896646133,1.4848484848484849,16.454545454545453,20.0,543.0,0.0,8.0,74.58407483458818,8.986032266379926,59.3347022587269,82.00136892539356,1.5,16.5,20.0,99.0,0.0,2.0
PRV52173,Yes,119.0,108.0,1.1018518518518519,1381400.0,11608.403361344537,12087.678134504511,73000.0,500.0,124956.0,1068.0,3.0,431.0,67.0,6.571428571428571,782.0,35.0,6.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.18255022748319,13.42459810556558,27.082819986310746,97.16632443531827,1.5714285714285714,16.521008403361346,22.0,1966.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51228,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,430.0,86.0,73.348483283569,200.0,0.0,70.0,14.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86885694729638,5.472433179251372,66.42026009582477,79.58658453114305,1.4,19.2,22.0,96.0,0.0,0.0
PRV53186,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.1428571428571428,4710.0,588.75,1143.4838683352104,3300.0,10.0,0.0,0.0,11.0,29.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45859000684463,16.468255211637118,47.9151266255989,86.16837782340862,1.5,16.0,19.0,128.0,0.0,2.0
PRV56850,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,2.8333333333333335,4650.0,273.52941176470586,460.8001353145226,1600.0,10.0,160.0,9.411764705882353,8.0,39.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39392841325441,14.15147989884981,39.9151266255989,85.91649555099247,1.3529411764705883,17.11764705882353,18.0,291.0,0.0,2.0
PRV54370,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,113.0,1.6017699115044248,42270.0,233.53591160220995,504.02456408710094,3300.0,0.0,490.0,2.707182320441989,137.0,303.0,0.0,0.47513812154696133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12914411910407,13.80472808461166,36.167008898015055,99.16769336071184,1.6243093922651934,17.591160220994475,22.0,3184.0,1.0,14.0
PRV56093,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,2070.0,295.7142857142857,498.4595317193812,1400.0,0.0,0.0,0.0,5.0,18.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.09582477754962,12.616555410160133,70.00136892539356,100.0,1.2857142857142858,17.0,20.0,119.0,0.0,2.0
PRV54971,No,52.0,43.0,1.2093023255813953,452000.0,8692.307692307691,8914.712363891505,47000.0,0.0,53400.0,1068.0,5.0,237.0,33.0,5.884615384615385,306.0,27.0,5.884615384615385,377.0,169.0,2.230769230769231,89030.0,236.15384615384616,460.0888069829189,3400.0,0.0,930.0,2.46684350132626,20.0,552.0,0.0,1.2917771883289124,71.29384510082663,13.440692323284622,34.83093771389459,99.16769336071184,1.5,16.557692307692307,21.0,861.0,0.0,13.0,72.51725771926863,14.005776550845088,28.66803559206023,100.50102669404518,1.5543766578249336,17.623342175066313,22.0,6644.0,1.0,62.0
PRV55320,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,1.2592592592592593,6400.0,188.23529411764707,203.59601395507656,900.0,0.0,0.0,0.0,4.0,79.0,0.0,1.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.61625800217418,12.79741458288393,35.75359342915811,96.58590006844626,1.7941176470588236,18.235294117647058,22.0,620.0,1.0,8.0
PRV53292,No,5.0,5.0,1.0,23000.0,4600.0,4505.552130427524,12000.0,0.0,5340.0,1068.0,6.0,34.0,1.0,7.6,38.0,31.0,7.6,36.0,32.0,1.125,10700.0,297.22222222222223,352.1980863995318,1700.0,0.0,170.0,4.722222222222222,26.0,83.0,0.0,1.75,72.73319644079398,11.266386460356147,61.41820670773443,89.33333333333333,1.8,16.4,18.0,82.0,0.0,2.0,70.65814890866226,12.75438885793558,38.33538672142368,89.33333333333333,1.3888888888888888,17.944444444444443,22.0,646.0,0.0,10.0
PRV56239,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,55.0,2.272727272727273,54830.0,438.64,770.2275993748274,3300.0,0.0,340.0,2.72,15.0,220.0,0.0,2.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42646954141,16.798318719250673,33.831622176591374,100.0,1.56,18.128,22.0,2266.0,0.0,27.0
PRV55419,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.3333333333333333,4430.0,553.75,740.9441370884274,2200.0,30.0,0.0,0.0,2.0,17.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4069130732375,9.562459968382155,61.08145106091718,85.91649555099247,1.375,18.75,22.0,150.0,0.0,4.0
PRV53574,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,1.2142857142857142,2750.0,161.76470588235293,228.72568980433874,900.0,0.0,100.0,5.882352941176471,3.0,34.0,0.0,1.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.00587832669002,14.47177907840473,26.587268993839835,87.66872005475702,1.588235294117647,16.58823529411765,22.0,282.0,0.0,5.0
PRV56073,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,2440.0,203.33333333333334,336.9200966329428,1200.0,20.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.32603239790099,10.868344154025554,67.00068446269678,100.16700889801506,1.75,17.916666666666668,22.0,215.0,0.0,1.0
PRV51131,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1160.0,145.0,272.81600288210996,800.0,0.0,70.0,8.75,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80355920602327,12.87530091732798,46.08350444900753,87.50171115674196,1.5,17.875,21.0,143.0,0.0,2.0
PRV55427,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33401779603011,0.0,92.33401779603011,92.33401779603011,2.0,19.0,19.0,19.0,0.0,0.0
PRV51510,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,1.0961538461538463,20020.0,351.2280701754386,550.172278782612,2300.0,0.0,220.0,3.8596491228070176,27.0,105.0,0.0,2.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31481681616773,15.603212990496226,31.83025325119781,100.50102669404518,1.543859649122807,17.12280701754386,22.0,976.0,1.0,15.0
PRV54160,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,4370.0,485.55555555555554,676.9067718510266,2000.0,30.0,0.0,0.0,12.0,17.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61198570233478,6.32830042961586,64.66803559206024,84.66803559206024,1.3333333333333333,18.77777777777778,21.0,169.0,0.0,0.0
PRV52945,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,24.0,1.9166666666666667,6870.0,149.34782608695653,220.59920594108164,1100.0,0.0,160.0,3.4782608695652173,2.0,101.0,0.0,1.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63467547540398,13.123441817997037,54.001368925393564,96.16700889801506,1.4782608695652173,18.0,22.0,828.0,0.0,11.0
PRV55148,No,1.0,1.0,1.0,7000.0,7000.0,0.0,7000.0,7000.0,1068.0,1068.0,2.0,9.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.24914442162903,0.0,84.24914442162903,84.24914442162903,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54714,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,2480.0,248.0,424.44211750380185,1400.0,0.0,0.0,0.0,3.0,22.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96016427104723,10.265218243772887,69.33333333333333,98.7542778918549,1.5,18.6,22.0,186.0,0.0,1.0
PRV52560,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,174.0,2.8908045977011496,145450.0,289.16500994035783,601.1275085058246,4060.0,0.0,1870.0,3.7176938369781314,3.0,757.0,0.0,1.2664015904572565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71613304430772,11.573474269884068,26.50239561943874,100.0,1.6003976143141152,17.48906560636183,22.0,8797.0,10.0,115.0
PRV55590,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2500.0,500.0,1006.9508428915485,2300.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5681040383299,13.536078271641545,66.08350444900753,97.58521560574948,1.8,19.2,22.0,96.0,0.0,1.0
PRV56949,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,43.0,2.4186046511627906,31960.0,307.3076923076923,652.5785014255205,3300.0,0.0,500.0,4.8076923076923075,6.0,209.0,0.0,1.5673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36552940557047,14.965119467358809,35.082819986310746,99.8302532511978,1.7019230769230769,17.490384615384617,22.0,1819.0,2.0,23.0
PRV52649,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.0,1421.0,1.5172413793103448,602190.0,279.30890538033395,590.6499900936997,8000.0,0.0,5170.0,2.3979591836734695,53.0,1939.0,0.0,1.4837662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09472379580916,12.40486817373053,26.915811088295687,100.82956878850102,1.585343228200371,17.4234693877551,22.0,37565.0,11.0,430.0
PRV54547,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,540.0,180.0,192.8730152198591,400.0,40.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05635409536848,14.541690868760822,56.41889117043121,85.5003422313484,1.3333333333333333,20.0,22.0,60.0,0.0,0.0
PRV55898,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,1.0384615384615385,6220.0,230.37037037037038,607.6340085274097,3000.0,0.0,120.0,4.444444444444445,25.0,53.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21991532942936,17.201942974805824,28.752908966461327,90.00136892539356,1.4814814814814814,17.185185185185187,21.0,464.0,1.0,10.0
PRV51788,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,85.0,1.6352941176470588,38790.0,279.0647482014389,504.7511829078328,3300.0,0.0,220.0,1.5827338129496402,3.0,278.0,0.0,1.0359712230215827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4788185878402,13.083093274305066,27.249828884325805,99.16769336071184,1.5683453237410072,17.014388489208635,22.0,2365.0,7.0,43.0
PRV57600,No,9.0,6.0,1.5,57000.0,6333.333333333333,2828.42712474619,11000.0,2000.0,8544.0,1068.0,2.0,56.0,3.0,4.333333333333333,39.0,11.0,4.333333333333333,42.0,40.0,1.05,18000.0,428.57142857142856,1124.0314452431794,6900.0,0.0,80.0,1.9047619047619047,31.0,81.0,0.0,0.9047619047619048,77.1772758384668,8.441980768928763,61.24845995893224,87.66872005475702,1.7777777777777777,16.22222222222222,19.0,146.0,0.0,3.0,71.34584922264594,14.553076540362492,26.250513347022586,96.99931553730322,1.7857142857142858,18.166666666666668,22.0,763.0,0.0,7.0
PRV57653,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,46.0,1.7826086956521738,15920.0,194.14634146341464,403.75995563771966,2500.0,0.0,90.0,1.0975609756097562,28.0,151.0,0.0,1.5609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03118478823392,12.988527890577469,46.91581108829569,100.66803559206024,1.3414634146341464,18.74390243902439,22.0,1537.0,0.0,9.0
PRV56398,No,1.0,1.0,1.0,4000.0,4000.0,0.0,4000.0,4000.0,1068.0,1068.0,1.0,9.0,0.0,6.0,6.0,6.0,6.0,18.0,18.0,1.0,2030.0,112.77777777777777,162.0386865773492,700.0,10.0,0.0,0.0,20.0,36.0,0.0,0.0,55.3347022587269,0.0,55.3347022587269,55.3347022587269,2.0,16.0,16.0,16.0,0.0,0.0,76.01916495550992,11.645522453748377,52.0,100.82956878850102,1.6666666666666667,18.5,22.0,333.0,0.0,1.0
PRV53701,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2270.0,378.3333333333333,498.735066610186,1300.0,30.0,80.0,13.333333333333334,8.0,23.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36344969199179,8.379538729168239,63.75359342915811,85.58521560574948,1.5,18.333333333333332,22.0,110.0,0.0,1.0
PRV55417,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,2.5,3710.0,123.66666666666667,119.49558737584768,500.0,10.0,30.0,1.0,3.0,68.0,0.0,2.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66516084873373,15.549690647488257,27.668720054757017,95.33470225872689,1.7666666666666666,17.4,20.0,522.0,0.0,2.0
PRV56851,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,2.857142857142857,7380.0,369.0,552.5624518168917,2000.0,0.0,60.0,3.0,14.0,56.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.32101300479124,4.3045591638325895,66.42026009582477,84.66803559206024,1.55,15.9,20.0,318.0,0.0,1.0
PRV57689,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,41.0,1.2926829268292683,15380.0,290.188679245283,560.468521609849,3300.0,0.0,200.0,3.7735849056603774,12.0,118.0,0.0,1.5660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41080676197487,15.72987194755942,27.419575633127995,100.16700889801506,1.490566037735849,17.735849056603772,22.0,940.0,0.0,15.0
PRV52646,No,34.0,33.0,1.0303030303030303,292000.0,8588.235294117647,6527.877965375715,33000.0,0.0,35244.0,1068.0,52.0,172.0,20.0,5.9411764705882355,202.0,26.0,5.9411764705882355,70.0,56.0,1.25,14310.0,204.42857142857142,323.7624630885674,1700.0,0.0,60.0,0.8571428571428571,68.0,137.0,0.0,1.4714285714285715,78.64806538631879,12.209397803253706,46.587268993839835,99.08281998631075,1.5588235294117647,16.176470588235293,22.0,550.0,0.0,15.0,74.6136305857045,13.68303122896331,34.75427789185489,100.82956878850102,1.6714285714285715,18.1,22.0,1267.0,0.0,14.0
PRV57736,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,2990.0,249.16666666666666,322.89762895982807,1000.0,10.0,60.0,5.0,3.0,32.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.09103353867214,12.842909266942291,48.82956878850103,100.58590006844626,1.6666666666666667,17.75,22.0,213.0,0.0,2.0
PRV53828,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,1.1666666666666667,6260.0,223.57142857142858,302.64530377023846,1000.0,10.0,0.0,0.0,3.0,71.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.07265082624426,13.188951620111368,35.75359342915811,99.16769336071184,1.5357142857142858,17.285714285714285,22.0,484.0,1.0,3.0
PRV57496,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,1.0555555555555556,7750.0,203.94736842105263,543.0123161894472,3300.0,10.0,100.0,2.6315789473684212,39.0,91.0,0.0,0.5526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2484959832847,12.398000679870714,40.50102669404517,97.58521560574948,1.8157894736842106,17.86842105263158,22.0,679.0,0.0,5.0
PRV55990,No,22.0,21.0,1.0476190476190477,189900.0,8631.818181818182,5825.345799148208,22000.0,0.0,23496.0,1068.0,2.0,131.0,17.0,6.2727272727272725,138.0,22.0,6.2727272727272725,209.0,121.0,1.7272727272727273,61200.0,292.82296650717706,625.453045222178,3300.0,0.0,440.0,2.1052631578947367,21.0,359.0,0.0,1.3397129186602872,74.64488830813265,10.0453317734183,61.58521560574949,95.75359342915812,1.5,16.636363636363637,19.0,366.0,0.0,7.0,77.6920179859767,10.917745450698222,48.41889117043121,98.8309377138946,1.5023923444976077,17.29665071770335,22.0,3615.0,1.0,37.0
PRV57244,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,610.0,152.5,119.82626312012461,300.0,50.0,0.0,0.0,1.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29363449691992,15.652644914985768,48.33401779603012,86.58726899383984,1.5,18.25,22.0,73.0,0.0,1.0
PRV51122,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1120.0,160.0,200.91457554559517,500.0,10.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.07265082624426,22.94065251773616,28.16700889801506,98.08350444900753,1.5714285714285714,19.142857142857142,22.0,134.0,0.0,1.0
PRV56553,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,1.7105263157894737,14620.0,224.92307692307693,468.57537773061085,3000.0,0.0,140.0,2.1538461538461537,36.0,148.0,0.0,2.246153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.67993471278892,10.123239200336343,50.6694045174538,97.75222450376455,1.7076923076923076,17.384615384615383,20.0,1130.0,1.0,9.0
PRV52155,No,12.0,12.0,1.0,84000.0,7000.0,3384.4564489065974,14000.0,1000.0,12816.0,1068.0,16.0,76.0,7.0,11.583333333333334,139.0,27.0,11.583333333333334,50.0,44.0,1.1363636363636365,14490.0,289.8,599.6205943284946,3300.0,0.0,270.0,5.4,54.0,115.0,0.0,1.88,72.27903262605521,10.708852138138953,54.75427789185489,87.24982888432581,1.5833333333333333,18.416666666666668,21.0,221.0,0.0,1.0,78.76030116358658,12.45331866135885,46.42026009582478,99.24982888432581,1.6,17.44,22.0,872.0,0.0,6.0
PRV51149,Yes,116.0,108.0,1.0740740740740742,1113000.0,9594.827586206897,8857.302021521551,57000.0,0.0,123888.0,1068.0,2.0,431.0,61.0,5.612068965517241,651.0,26.0,5.612068965517241,32.0,28.0,1.1428571428571428,7680.0,240.0,543.2221668715712,2600.0,0.0,70.0,2.1875,41.0,70.0,0.0,1.34375,72.31426278647123,12.5180585233484,31.753593429158112,98.00136892539356,1.5517241379310345,16.29310344827586,22.0,1890.0,0.0,34.0,71.64647501711157,10.978719211596252,37.752224503764545,94.25051334702259,1.5625,17.65625,22.0,565.0,0.0,7.0
